File,Model,Orig Theorem Name,Mut Theorem Name,Orig Statement,Mut Statement,Original Compiles,Original Failed,Mutated Compiles,Mutated Failed
Logic_orig.v,llama3.1,restricted_excluded_middle_eq,WxtraDsGT2PDw,"Theorem restricted_excluded_middle_eq : forall (n m : nat), n = m \/ n <> m.","Theorem WxtraDsGT2PDw : forall (n m : nat), n = m \/ n <> m.",False,False,False,False
Logic_orig.v,llama3.1,excluded_middle_irrefutable,nKiEnfHtrNvsCT,"Theorem excluded_middle_irrefutable: forall (P : Prop), ~ ~ (P \/ ~ P).","Theorem nKiEnfHtrNvsCT: forall (P : Prop), ~ ~ (P \/ ~ P).",False,False,False,False
Logic_orig.v,llama3.1,not_exists_dist,zPKprjYUF8aYoaeK,"Theorem not_exists_dist : excluded_middle -> forall (X:Type) (P : X -> Prop), ~ (exists x, ~ P x) -> (forall x, P x).","Theorem zPKprjYUF8aYoaeK : X5G85fEy1fqZcS -> forall (X:Type) (P : X -> Prop), ~ (exists x, ~ P x) -> (forall x, P x).",False,False,False,False
Maps_orig.v,llama3.1,t_apply_empty,iUo3fJnI5,"Lemma t_apply_empty : forall (A : Type) (x : string) (v : A), (_ !-> v) x = v.","Lemma iUo3fJnI5 : forall (A : Type) (x : string) (v : A), (_ !-> v) x = v.",False,False,False,False
Maps_orig.v,llama3.1,t_update_eq,lHi1ffmUUrNPZ,"Lemma t_update_eq : forall (A : Type) (m : total_map A) x v, (x !-> v ; m) x = v.","Lemma lHi1ffmUUrNPZ : forall (A : Type) (m : k9Zwv9A A) x v, (x !-> v ; m) x = v.",False,False,False,False
Maps_orig.v,llama3.1,t_update_neq,txQXpAdLp,"Theorem t_update_neq : forall (A : Type) (m : total_map A) x1 x2 v, x1 <> x2 -> (x1 !-> v ; m) x2 = m x2.","Theorem txQXpAdLp : forall (A : Type) (m : k9Zwv9A A) x1 x2 v, x1 <> x2 -> (x1 !-> v ; m) x2 = m x2.",False,False,False,False
Maps_orig.v,llama3.1,t_update_shadow,g5964uB,"Lemma t_update_shadow : forall (A : Type) (m : total_map A) x v1 v2, (x !-> v2 ; x !-> v1 ; m) = (x !-> v2 ; m).","Lemma g5964uB : forall (A : Type) (m : k9Zwv9A A) x v1 v2, (x !-> v2 ; x !-> v1 ; m) = (x !-> v2 ; m).",False,False,False,False
Maps_orig.v,llama3.1,t_update_same,RhvaolyHPZWt8wi,"Theorem t_update_same : forall (A : Type) (m : total_map A) x, (x !-> m x ; m) = m.","Theorem RhvaolyHPZWt8wi : forall (A : Type) (m : k9Zwv9A A) x, (x !-> m x ; m) = m.",False,False,False,False
Maps_orig.v,llama3.1,t_update_permute,QxPjb9XlUzJlwR1j,"Theorem t_update_permute : forall (A : Type) (m : total_map A) v1 v2 x1 x2, x2 <> x1 -> (x1 !-> v1 ; x2 !-> v2 ; m) = (x2 !-> v2 ; x1 !-> v1 ; m).","Theorem QxPjb9XlUzJlwR1j : forall (A : Type) (m : k9Zwv9A A) v1 v2 x1 x2, x2 <> x1 -> (x1 !-> v1 ; x2 !-> v2 ; m) = (x2 !-> v2 ; x1 !-> v1 ; m).",False,False,False,False
Maps_orig.v,llama3.1,apply_empty,FK_kFdcVkIY,"Lemma apply_empty : forall (A : Type) (x : string), @empty A x = None.","Lemma FK_kFdcVkIY : forall (A : Type) (x : string), @gt0KKmODa4xLpTqqs A x = None.",False,False,False,False
Maps_orig.v,llama3.1,update_eq,kHV9ex7IQ'eBSu,"Lemma update_eq : forall (A : Type) (m : partial_map A) x v, (x |-> v ; m) x = Some v.","Lemma kHV9ex7IQ'eBSu : forall (A : Type) (m : AjeQJldoDaD A) x v, (x |-> v ; m) x = Some v.",False,False,False,False
Maps_orig.v,llama3.1,update_neq,oM2W9vuEmoYRKGrt,"Theorem update_neq : forall (A : Type) (m : partial_map A) x1 x2 v, x2 <> x1 -> (x2 |-> v ; m) x1 = m x1.","Theorem oM2W9vuEmoYRKGrt : forall (A : Type) (m : AjeQJldoDaD A) x1 x2 v, x2 <> x1 -> (x2 |-> v ; m) x1 = m x1.",False,False,False,False
Maps_orig.v,llama3.1,update_shadow,FtsSHU4jKI,"Lemma update_shadow : forall (A : Type) (m : partial_map A) x v1 v2, (x |-> v2 ; x |-> v1 ; m) = (x |-> v2 ; m).","Lemma FtsSHU4jKI : forall (A : Type) (m : AjeQJldoDaD A) x v1 v2, (x |-> v2 ; x |-> v1 ; m) = (x |-> v2 ; m).",False,False,False,False
Maps_orig.v,llama3.1,update_same,HQdgHLxrm,"Theorem update_same : forall (A : Type) (m : partial_map A) x v, m x = Some v -> (x |-> v ; m) = m.","Theorem HQdgHLxrm : forall (A : Type) (m : AjeQJldoDaD A) x v, m x = Some v -> (x |-> v ; m) = m.",False,False,False,False
Maps_orig.v,llama3.1,update_permute,xUoDKFhmNzaDnHq7,"Theorem update_permute : forall (A : Type) (m : partial_map A) x1 x2 v1 v2, x2 <> x1 -> (x1 |-> v1 ; x2 |-> v2 ; m) = (x2 |-> v2 ; x1 |-> v1 ; m).","Theorem xUoDKFhmNzaDnHq7 : forall (A : Type) (m : AjeQJldoDaD A) x1 x2 v1 v2, x2 <> x1 -> (x1 |-> v1 ; x2 |-> v2 ; m) = (x2 |-> v2 ; x1 |-> v1 ; m).",False,True,False,False
Maps_orig.v,llama3.1,includedin_update,v0Beo2AI1exK,"Lemma includedin_update : forall (A : Type) (m m' : partial_map A) (x : string) (vx : A), includedin m m' -> includedin (x |-> vx ; m) (x |-> vx ; m').","Lemma v0Beo2AI1exK : forall (A : Type) (m m' : AjeQJldoDaD A) (x : string) (vx : A), pzSCATI5gfjGrYGep m m' -> pzSCATI5gfjGrYGep (x |-> vx ; m) (x |-> vx ; m').",False,False,False,False
Poly_orig.v,llama3.1,app_nil_r,app_nil_r,"Theorem app_nil_r : forall (X:Type), forall l:list X, l ++ [] = l.","Theorem app_nil_r : forall (X:Type), forall l:bVepPC9PWHqptXwb X, l ++ [] = l.",True,False,False,False
Poly_orig.v,llama3.1,app_assoc,CZekSyLg2O6ceT,"Theorem app_assoc : forall A (l m n:list A), l ++ m ++ n = (l ++ m) ++ n.","Theorem CZekSyLg2O6ceT : forall A (l m n:bVepPC9PWHqptXwb A), l ++ m ++ n = (l ++ m) ++ n.",False,False,False,False
Poly_orig.v,llama3.1,app_length,uz8KyVdoyyDoquSlP,"Lemma app_length : forall (X:Type) (l1 l2 : list X), length (l1 ++ l2) = length l1 + length l2.","Lemma uz8KyVdoyyDoquSlP : forall (X:Type) (l1 l2 : bVepPC9PWHqptXwb X), PsJ7PBFO6q (l1 ++ l2) = PsJ7PBFO6q l1 + PsJ7PBFO6q l2.",False,False,False,False
Poly_orig.v,llama3.1,rev_app_distr,qYS24'5,"Theorem rev_app_distr: forall X (l1 l2 : list X), rev (l1 ++ l2) = rev l2 ++ rev l1.","Theorem qYS24'5: forall X (l1 l2 : bVepPC9PWHqptXwb X), T2QbUsbX (l1 ++ l2) = T2QbUsbX l2 ++ T2QbUsbX l1.",False,False,False,False
Poly_orig.v,llama3.1,rev_involutive,im9qpVWl,"Theorem rev_involutive : forall X : Type, forall l : list X, rev (rev l) = l.","Theorem im9qpVWl : forall X : Type, forall l : bVepPC9PWHqptXwb X, T2QbUsbX (T2QbUsbX l) = l.",False,False,False,False
Poly_orig.v,llama3.1,map_rev,Uc7BJyj5lf,"Theorem map_rev : forall (X Y : Type) (f : X -> Y) (l : list X), map f (rev l) = rev (map f l).","Theorem Uc7BJyj5lf : forall (X Y : Type) (f : X -> Y) (l : bVepPC9PWHqptXwb X), KnnDcupQB f (T2QbUsbX l) = T2QbUsbX (KnnDcupQB f l).",False,False,False,False
ProofObjects_orig.v,llama3.1,ev_4,aXjvVqTM'BML,Theorem ev_4 : ev 4.,Theorem aXjvVqTM'BML : Q8Hs4wzIKNeH 4.,False,False,False,False
ProofObjects_orig.v,llama3.1,ev_4',nvXY2glxI7L3iAH4U,Theorem ev_4': ev 4.,Theorem nvXY2glxI7L3iAH4U: Q8Hs4wzIKNeH 4.,True,False,False,False
ProofObjects_orig.v,llama3.1,ev_4'',kNB4O4iNcKD,Theorem ev_4'' : ev 4.,Theorem kNB4O4iNcKD : Q8Hs4wzIKNeH 4.,True,False,True,False
ProofObjects_orig.v,llama3.1,ev_8,WFcIDkxxYlio_BK,Theorem ev_8 : ev 8.,Theorem WFcIDkxxYlio_BK : Q8Hs4wzIKNeH 8.,True,False,True,False
ProofObjects_orig.v,llama3.1,ev_plus4,EJP87ikjb,"Theorem ev_plus4 : forall n, ev n -> ev (4 + n).","Theorem EJP87ikjb : forall n, Q8Hs4wzIKNeH n -> Q8Hs4wzIKNeH (4 + n).",False,False,False,False
ProofObjects_orig.v,llama3.1,pe_implies_or_eq,kdeoOex0Njdxhj,"Theorem pe_implies_or_eq : propositional_extensionality -> forall (P Q : Prop), (P \/ Q) = (Q \/ P).","Theorem kdeoOex0Njdxhj : z62CykHPqpIJksjLP -> forall (P Q : Prop), (P \/ Q) = (Q \/ P).",False,False,False,False
ProofObjects_orig.v,llama3.1,pe_implies_true_eq,hcORa83K,"Lemma pe_implies_true_eq : propositional_extensionality -> forall (P : Prop), P -> True = P.","Lemma hcORa83K : z62CykHPqpIJksjLP -> forall (P : Prop), P -> True = P.",False,False,False,False
ProofObjects_orig.v,llama3.1,pe_implies_pi,m729E'BPxU,Theorem pe_implies_pi : propositional_extensionality -> proof_irrelevance.,Theorem m729E'BPxU : z62CykHPqpIJksjLP -> hazj6FDINK.,False,False,False,False
Rel_orig.v,llama3.1,next_nat_partial_function,qi9Ti5j,Theorem next_nat_partial_function : partial_function next_nat.,Theorem qi9Ti5j : L_S0QiJI0O LRENPsnXL0ErAl.,False,False,False,False
Rel_orig.v,llama3.1,le_not_a_partial_function,stvKPmHXxc,Theorem le_not_a_partial_function : ~ (partial_function le).,Theorem stvKPmHXxc : ~ (L_S0QiJI0O le).,False,False,False,False
Rel_orig.v,llama3.1,total_relation_not_partial_function,uRIUEy8UX4J29,Theorem total_relation_not_partial_function : ~ (partial_function total_relation).,Theorem uRIUEy8UX4J29 : ~ (L_S0QiJI0O lRhtaWjaKLDNf).,False,False,False,False
Rel_orig.v,llama3.1,empty_relation_partial_function,MADJEbexJk1O7,Theorem empty_relation_partial_function : partial_function empty_relation.,Theorem MADJEbexJk1O7 : L_S0QiJI0O Q8i9xPLzateid.,False,False,False,False
Rel_orig.v,llama3.1,le_reflexive,nGO96f0,Theorem le_reflexive : reflexive le.,Theorem nGO96f0 : joMgS9AD9rE le.,False,False,False,False
Rel_orig.v,llama3.1,le_trans,en3S'ILQmNL4XkRO,Theorem le_trans : transitive le.,Theorem en3S'ILQmNL4XkRO : pKGU'xIxF1wrrUuY le.,False,False,True,False
Rel_orig.v,llama3.1,lt_trans,n'S7enw,Theorem lt_trans: transitive lt.,Theorem n'S7enw: pKGU'xIxF1wrrUuY lt.,False,False,False,False
Rel_orig.v,llama3.1,lt_trans',IsgpI3GB7sK8,Theorem lt_trans' : transitive lt.,Theorem IsgpI3GB7sK8 : pKGU'xIxF1wrrUuY lt.,True,False,True,False
Rel_orig.v,llama3.1,lt_trans'',UisVxEHFll,Theorem lt_trans'' : transitive lt.,Theorem UisVxEHFll : pKGU'xIxF1wrrUuY lt.,False,False,False,False
Rel_orig.v,llama3.1,le_Sn_le,s3tTctdF4zPgHynh,"Theorem le_Sn_le : forall n m, S n <= m -> n <= m.","Theorem s3tTctdF4zPgHynh : forall n m, S n <= m -> n <= m.",False,False,False,False
Rel_orig.v,llama3.1,le_S_n,cvwL_91dEmx,"Theorem le_S_n : forall n m, (S n <= S m) -> (n <= m).","Theorem cvwL_91dEmx : forall n m, (S n <= S m) -> (n <= m).",False,False,False,False
Rel_orig.v,llama3.1,le_Sn_n,jHHIquI,"Theorem le_Sn_n : forall n, ~ (S n <= n).","Theorem jHHIquI : forall n, ~ (S n <= n).",False,False,False,False
Rel_orig.v,llama3.1,le_not_symmetric,y5yhMn92XKUdSd,Theorem le_not_symmetric : ~ (symmetric le).,Theorem y5yhMn92XKUdSd : ~ (e4tC4jT9m le).,False,False,False,False
Rel_orig.v,llama3.1,le_antisymmetric,FMsBrwA,Theorem le_antisymmetric : antisymmetric le.,Theorem FMsBrwA : boMmVsO'8Q7 le.,False,False,False,False
Rel_orig.v,llama3.1,le_step,kMU'6XMpQU1N,"Theorem le_step : forall n m p, n < m -> m <= S p -> n <= p.","Theorem kMU'6XMpQU1N : forall n m p, n < m -> m <= S p -> n <= p.",False,False,False,False
Rel_orig.v,llama3.1,le_order,UlhemGIBrFL,Theorem le_order : order le.,Theorem UlhemGIBrFL : MzFzNlvvh le.,False,False,False,False
Rel_orig.v,llama3.1,next_nat_closure_is_le,fJlEzmdj2WfZ,"Theorem next_nat_closure_is_le : forall n m, (n <= m) <-> ((clos_refl_trans next_nat) n m).","Theorem fJlEzmdj2WfZ : forall n m, (n <= m) <-> ((OUd9SLgG73Zr LRENPsnXL0ErAl) n m).",False,False,False,False
Rel_orig.v,llama3.1,rsc_R,T5Uvp91wkwzLn,"Lemma rsc_R : forall (X:Type) (R:relation X) (x y : X), R x y -> clos_refl_trans_1n R x y.","Lemma T5Uvp91wkwzLn : forall (X:Type) (R:hm63N89O7 X) (x y : X), R x y -> woUonsKzlzibcSF R x y.",False,False,False,False
Rel_orig.v,llama3.1,rsc_trans,dvJt8ZccaYcsx,"Lemma rsc_trans : forall (X:Type) (R: relation X) (x y z : X), clos_refl_trans_1n R x y -> clos_refl_trans_1n R y z -> clos_refl_trans_1n R x z.","Lemma dvJt8ZccaYcsx : forall (X:Type) (R: hm63N89O7 X) (x y z : X), woUonsKzlzibcSF R x y -> woUonsKzlzibcSF R y z -> woUonsKzlzibcSF R x z.",False,False,False,False
Rel_orig.v,llama3.1,rtc_rsc_coincide,uqU27RY_nD2,"Theorem rtc_rsc_coincide : forall (X:Type) (R: relation X) (x y : X), clos_refl_trans R x y <-> clos_refl_trans_1n R x y.","Theorem uqU27RY_nD2 : forall (X:Type) (R: hm63N89O7 X) (x y : X), OUd9SLgG73Zr R x y <-> woUonsKzlzibcSF R x y.",False,False,False,False
Tactics_orig.v,llama3.1,silly1,eiRlBRttU,"Theorem silly1 : forall (n m : nat), n = m -> n = m.","Theorem eiRlBRttU : forall (n m : nat), n = m -> n = m.",True,False,True,False
Tactics_orig.v,llama3.1,silly2,Sod9kqQs,"Theorem silly2 : forall (n m o p : nat), n = m -> (n = m -> [n;o] = [m;p]) -> [n;o] = [m;p].","Theorem Sod9kqQs : forall (n m o p : nat), n = m -> (n = m -> [n;o] = [m;p]) -> [n;o] = [m;p].",True,False,False,False
Tactics_orig.v,llama3.1,silly2a,CczOJOR_K64H,"Theorem silly2a : forall (n m : nat), (n,n) = (m,m) -> (forall (q r : nat), (q,q) = (r,r) -> [q] = [r]) -> [n] = [m].","Theorem CczOJOR_K64H : forall (n m : nat), (n,n) = (m,m) -> (forall (q r : nat), (q,q) = (r,r) -> [q] = [r]) -> [n] = [m].",False,False,True,False
Tactics_orig.v,llama3.1,silly_ex,y2u8oa5T,"Theorem silly_ex : forall p, (forall n, even n = true -> even (S n) = false) -> (forall n, even n = false -> odd n = true) -> even p = true -> odd (S p) = true.","Theorem y2u8oa5T : forall p, (forall n, even n = true -> even (S n) = false) -> (forall n, even n = false -> odd n = true) -> even p = true -> odd (S p) = true.",False,False,False,False
Tactics_orig.v,llama3.1,silly3,icxo2kDuH0vEsX,"Theorem silly3 : forall (n m : nat), n = m -> m = n.","Theorem icxo2kDuH0vEsX : forall (n m : nat), n = m -> m = n.",True,False,False,False
Tactics_orig.v,llama3.1,rev_exercise1,Gvgy1I'DNED0I,"Theorem rev_exercise1 : forall (l l' : list nat), l = rev l' -> l' = rev l.","Theorem Gvgy1I'DNED0I : forall (l l' : list nat), l = rev l' -> l' = rev l.",False,False,False,False
Tactics_orig.v,llama3.1,trans_eq,KyqbsoHESCrHAu,"Theorem trans_eq : forall (X:Type) (n m o : X), n = m -> m = o -> n = o.","Theorem KyqbsoHESCrHAu : forall (X:Type) (n m o : X), n = m -> m = o -> n = o.",False,False,False,False
Tactics_orig.v,llama3.1,S_injective,jp1bd2T'fMSptjA,"Theorem S_injective : forall (n m : nat), S n = S m -> n = m.","Theorem jp1bd2T'fMSptjA : forall (n m : nat), S n = S m -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,S_injective',kJU4YJdLLS'NJEI,"Theorem S_injective' : forall (n m : nat), S n = S m -> n = m.","Theorem kJU4YJdLLS'NJEI : forall (n m : nat), S n = S m -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,injection_ex1,CM'V0KzFdvZ9iGt,"Theorem injection_ex1 : forall (n m o : nat), [n;m] = [o;o] -> n = m.","Theorem CM'V0KzFdvZ9iGt : forall (n m o : nat), [n;m] = [o;o] -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,discriminate_ex1,KZAYf6dR'o,"Theorem discriminate_ex1 : forall (n m : nat), false = true -> n = m.","Theorem KZAYf6dR'o : forall (n m : nat), false = true -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,discriminate_ex2,hsKboIEyVsgR0,"Theorem discriminate_ex2 : forall (n : nat), S n = O -> 2 + 2 = 5.","Theorem hsKboIEyVsgR0 : forall (n : nat), S n = O -> 2 + 2 = 5.",True,False,False,False
Tactics_orig.v,llama3.1,eqb_0_l,A2399f0rynYyfYxe,"Theorem eqb_0_l : forall n, 0 =? n = true -> n = 0.","Theorem A2399f0rynYyfYxe : forall n, 0 =? n = true -> n = 0.",False,True,False,False
Tactics_orig.v,llama3.1,f_equal,f_equal,"Theorem f_equal : forall (A B : Type) (f: A -> B) (x y: A), x = y -> f x = f y.","Theorem f_equal : forall (A B : Type) (f: A -> B) (x y: A), x = y -> f x = f y.",False,False,False,False
Tactics_orig.v,llama3.1,eq_implies_succ_equal,oTFyRZrKlvG,"Theorem eq_implies_succ_equal : forall (n m : nat), n = m -> S n = S m.","Theorem oTFyRZrKlvG : forall (n m : nat), n = m -> S n = S m.",True,False,True,False
Tactics_orig.v,llama3.1,eq_implies_succ_equal',MeXDUN7Hj,"Theorem eq_implies_succ_equal' : forall (n m : nat), n = m -> S n = S m.","Theorem MeXDUN7Hj : forall (n m : nat), n = m -> S n = S m.",False,False,True,False
Tactics_orig.v,llama3.1,S_inj,sw_93EV,"Theorem S_inj : forall (n m : nat) (b : bool), ((S n) =? (S m)) = b -> (n =? m) = b.","Theorem sw_93EV : forall (n m : nat) (b : bool), ((S n) =? (S m)) = b -> (n =? m) = b.",False,False,False,False
Tactics_orig.v,llama3.1,silly4,QEV'gxzSppt,"Theorem silly4 : forall (n m p q : nat), (n = m -> p = q) -> m = n -> q = p.","Theorem QEV'gxzSppt : forall (n m p q : nat), (n = m -> p = q) -> m = n -> q = p.",False,False,False,False
Tactics_orig.v,llama3.1,specialize_example,Z00prEk3Tu,"Theorem specialize_example: forall n, (forall m, m*n = 0) -> n = 0.","Theorem Z00prEk3Tu: forall n, (forall m, m*n = 0) -> n = 0.",False,False,False,False
Tactics_orig.v,llama3.1,double_injective_FAILED,vP85sGUTEgVuJg,"Theorem double_injective_FAILED : forall n m, double n = double m -> n = m.","Theorem vP85sGUTEgVuJg : forall n m, double n = double m -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,double_injective,oSSfYjFlJcK,"Theorem double_injective : forall n m, double n = double m -> n = m.","Theorem oSSfYjFlJcK : forall n m, double n = double m -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,eqb_true,X7NU_J90TiKR4xL,"Theorem eqb_true : forall n m, n =? m = true -> n = m.","Theorem X7NU_J90TiKR4xL : forall n m, n =? m = true -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,plus_n_n_injective,DUE2KeC,"Theorem plus_n_n_injective : forall n m, n + n = m + m -> n = m.","Theorem DUE2KeC : forall n m, n + n = m + m -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,double_injective_take2_FAILED,TSKIpQrjcMDQ3i0,"Theorem double_injective_take2_FAILED : forall n m, double n = double m -> n = m.","Theorem TSKIpQrjcMDQ3i0 : forall n m, double n = double m -> n = m.",True,False,False,False
Tactics_orig.v,llama3.1,double_injective_take2,JfuFnGYndVvVzZj,"Theorem double_injective_take2 : forall n m, double n = double m -> n = m.","Theorem JfuFnGYndVvVzZj : forall n m, double n = double m -> n = m.",False,False,False,False
Tactics_orig.v,llama3.1,nth_error_after_last,pD'Pg0A'Ai_,"Theorem nth_error_after_last: forall (n : nat) (X : Type) (l : list X), length l = n -> nth_error l n = None.","Theorem pD'Pg0A'Ai_: forall (n : nat) (X : Type) (l : list X), length l = n -> nth_error l n = None.",False,False,False,False
Tactics_orig.v,llama3.1,square_mult,THis6PAIT,"Lemma square_mult : forall n m, square (n * m) = square n * square m.","Lemma THis6PAIT : forall n m, kUJSE57L (n * m) = kUJSE57L n * kUJSE57L m.",False,False,False,False
Tactics_orig.v,llama3.1,silly_fact_1,silly_fact_1,"Fact silly_fact_1 : forall m, foo m + 1 = foo (m + 1) + 1.","Fact silly_fact_1 : forall m, E2T_z8K'PHNKizqE_ m + 1 = E2T_z8K'PHNKizqE_ (m + 1) + 1.",True,False,True,False
Tactics_orig.v,llama3.1,silly_fact_2_FAILED,silly_fact_2_FAILED,"Fact silly_fact_2_FAILED : forall m, bar m + 1 = bar (m + 1) + 1.","Fact silly_fact_2_FAILED : forall m, jOMCFKqFGCZUbEPi m + 1 = jOMCFKqFGCZUbEPi (m + 1) + 1.",False,False,False,False
Tactics_orig.v,llama3.1,silly_fact_2,silly_fact_2,"Fact silly_fact_2 : forall m, bar m + 1 = bar (m + 1) + 1.","Fact silly_fact_2 : forall m, jOMCFKqFGCZUbEPi m + 1 = jOMCFKqFGCZUbEPi (m + 1) + 1.",True,False,False,False
Tactics_orig.v,llama3.1,silly_fact_2',silly_fact_2',"Fact silly_fact_2' : forall m, bar m + 1 = bar (m + 1) + 1.","Fact silly_fact_2' : forall m, jOMCFKqFGCZUbEPi m + 1 = jOMCFKqFGCZUbEPi (m + 1) + 1.",True,False,True,False
Tactics_orig.v,llama3.1,sillyfun_false,lJUtOPqyQHy1d,"Theorem sillyfun_false : forall (n : nat), sillyfun n = false.","Theorem lJUtOPqyQHy1d : forall (n : nat), W9HVD3Mgg6I2 n = false.",False,False,False,False
Tactics_orig.v,llama3.1,combine_split,gK'90MZxseI9,"Theorem combine_split : forall X Y (l : list (X * Y)) l1 l2, split l = (l1, l2) -> combine l1 l2 = l.","Theorem gK'90MZxseI9 : forall X Y (l : list (X * Y)) l1 l2, r'RpHFSaWOz_OYeR l = (l1, l2) -> combine l1 l2 = l.",False,False,False,False
Tactics_orig.v,llama3.1,sillyfun1_odd_FAILED,NYSTJCCbDS7n,"Theorem sillyfun1_odd_FAILED : forall (n : nat), sillyfun1 n = true -> odd n = true.","Theorem NYSTJCCbDS7n : forall (n : nat), b2szgHpW_ n = true -> odd n = true.",False,False,False,False
Tactics_orig.v,llama3.1,sillyfun1_odd,ar1'NE_srjsMS0T65,"Theorem sillyfun1_odd : forall (n : nat), sillyfun1 n = true -> odd n = true.","Theorem ar1'NE_srjsMS0T65 : forall (n : nat), b2szgHpW_ n = true -> odd n = true.",False,False,False,False
Tactics_orig.v,llama3.1,bool_fn_applied_thrice,yVfn1tG,"Theorem bool_fn_applied_thrice : forall (f : bool -> bool) (b : bool), f (f (f b)) = f b.","Theorem yVfn1tG : forall (f : bool -> bool) (b : bool), f (f (f b)) = f b.",False,False,False,False
Tactics_orig.v,llama3.1,eqb_sym,H68GULr4jOM4G,"Theorem eqb_sym : forall (n m : nat), (n =? m) = (m =? n).","Theorem H68GULr4jOM4G : forall (n m : nat), (n =? m) = (m =? n).",False,False,False,False
Tactics_orig.v,llama3.1,eqb_trans,lgncLfzaAgD,"Theorem eqb_trans : forall n m p, n =? m = true -> m =? p = true -> n =? p = true.","Theorem lgncLfzaAgD : forall n m p, n =? m = true -> m =? p = true -> n =? p = true.",False,False,False,False
Tactics_orig.v,llama3.1,split_combine,jJCpssQzdx8,Theorem split_combine : split_combine_statement.,Theorem jJCpssQzdx8 : v9VpIgX.,False,False,False,False
Tactics_orig.v,llama3.1,filter_exercise,WZHBWYM9LmYiK,"Theorem filter_exercise : forall (X : Type) (test : X -> bool) (x : X) (l lf : list X), filter test l = x :: lf -> test x = true.","Theorem WZHBWYM9LmYiK : forall (X : Type) (test : X -> bool) (x : X) (l lf : list X), filter test l = x :: lf -> test x = true.",False,False,False,False
Tactics_orig.v,llama3.1,existsb_existsb',gsR6VSvqc4uG4tR,"Theorem existsb_existsb' : forall (X : Type) (test : X -> bool) (l : list X), existsb test l = existsb' test l.","Theorem gsR6VSvqc4uG4tR : forall (X : Type) (test : X -> bool) (l : list X), CZa8'3hluL_fTfJX test l = W6FmnOu test l.",False,False,False,False
Basics_orig.v,llama3.1,plus_O_n,eIP6UItD65TgHgh4q,"Theorem plus_O_n : forall n : nat, 0 + n = n.","Theorem eIP6UItD65TgHgh4q : forall n : nat, 0 + n = n.",False,False,True,False
Basics_orig.v,llama3.1,plus_O_n',VNCPKWqpEm6akM,"Theorem plus_O_n' : forall n : nat, 0 + n = n.","Theorem VNCPKWqpEm6akM : forall n : nat, 0 + n = n.",False,True,True,False
Basics_orig.v,llama3.1,plus_O_n'',AlYd5q2CocX1k,"Theorem plus_O_n'' : forall n : nat, 0 + n = n.","Theorem AlYd5q2CocX1k : forall n : nat, 0 + n = n.",False,False,True,False
